date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-04-29,83.62,100.99000000000001,131.71,0,8.45,14.82,77.87,67.45,6.418456221198157,131.71,-6.418456221198157,324.77000000000004,318.3515437788019
2021-04-30,77.33,99.49000000000001,140.44,0,9.415,14.82,77.355,64.375,6.359838709677419,140.44,-6.359838709677419,326.675,320.3151612903226
2021-05-01,76.46000000000001,93.4,131.255,0,12.620000000000001,12.49,73.96000000000001,62.614999999999995,6.307937788018433,131.255,-6.307937788018433,313.735,307.4270622119816
2021-05-02,81.4,98.555,119.315,0,13.17,12.49,74.17,62.465,6.3,119.315,-6.3,312.44,306.14
2021-05-03,83.07,102.63,123.14500000000001,0,10.96,14.82,74.11000000000001,59.265,6.3,123.14500000000001,-6.3,319.805,313.505
2021-05-04,77.125,101.45,126.66499999999999,0,10.74,14.82,73.73,55.405,6.3,126.66499999999999,-6.3,315.98,309.68
2021-05-05,72.83000000000001,51.89,127.335,0,10.705,14.82,73.9,54.36,6.3,127.335,-6.3,262.76,256.46
2021-05-06,72.445,0,109.69,0,10.309999999999999,14.82,73.33500000000001,56.019999999999996,6.3,109.69,-6.3,192.445,186.14499999999998
2021-05-07,73.83,48.825,108.58500000000001,0,10.05,14.82,71.58000000000001,28.98,6.3,108.58500000000001,-6.3,241.29000000000002,234.99
2021-05-08,66.5,135.23000000000002,123.71000000000001,0,9.97,14.82,70.27000000000001,0,6.3,123.71000000000001,-6.3,335.4100000000001,329.11000000000007
2021-05-09,88.975,172.54000000000002,113.5,0,10.915,14.82,69.67,0,6.3,113.5,-6.3,385.93,379.63
2021-05-10,118.735,171.09,109.375,0,11.565,14.82,69.67,0,6.3,109.375,-6.3,410.76500000000004,404.46500000000003
2021-05-11,117.96,170.45499999999998,115.055,0,11.524999999999999,14.82,69.67,0,6.3,115.055,-6.3,414.99499999999995,408.69499999999994
2021-05-12,119.475,170.47,115.695,0,11.594999999999999,14.82,69.67,0,6.3,115.695,-6.3,417.235,410.935
2021-05-13,120.425,171.01999999999998,116.12,0,11.545,14.82,69.67,0,6.3,116.12,-6.3,419.11,412.81
2021-05-14,121.86500000000001,173.035,114.52,0,11.035,14.82,69.67,0,6.3,114.52,-6.3,420.455,414.155
2021-05-15,123.72,176.035,110.52,0,10.73,14.82,69.67,0,6.3,110.52,-6.3,421.005,414.705
2021-05-16,128.085,177.85500000000002,111.33,0,11.719999999999999,14.82,69.67,0,6.3,111.33,-6.3,428.99,422.69
2021-05-17,128.49,177.125,116.315,0,12.309999999999999,14.82,69.67,0,6.3,116.315,-6.3,434.24,427.94
2021-05-18,122.38499999999999,177.16,116.525,0,11.425,14.82,69.67,0,6.3,116.525,-6.3,427.495,421.195
2021-05-19,115.765,173.695,114.605,0,10.5,14.82,69.67,0,6.3,114.605,-6.3,414.565,408.265
2021-05-20,112.295,169.265,113.80000000000001,0,10.100000000000001,14.82,69.67,0,6.3,113.80000000000001,-6.3,405.46000000000004,399.16
2021-05-21,112.215,168.86,111.21000000000001,0,9.835,14.82,69.67,0,6.3,111.21000000000001,-6.3,402.12,395.82
2021-05-22,115.94,172.01999999999998,107.11,0,9.955,14.82,69.67,0,6.3,107.11,-6.3,405.025,398.72499999999997
2021-05-23,120.11000000000001,174.575,108.69,0,11.065,14.82,69.67,0,6.3,108.69,-6.3,414.44,408.14
2021-05-24,121.18,174.01,112.32,0,11.93,14.82,69.67,0,6.3,112.32,-6.3,419.44,413.14
