"# Net Potomac Withdrawals Actual and Forecast"
"# FW_POT = Fairfax Water Corbalis Plant withdrawal from the Potomac, no Loudoun Water purchase water"
"# WSSC_POT = Washington Subburban Sanitary Commission withdrawal from the Potomac"
"# WA_GF = Washington Aqueduct withdrawal from Great Falls on the Potomac"
"# WA_LF = Washington Aqueduct withdrawal from Little Falls on the Potomac"
"# LW_POT = Loudoun Water Trap Rock Plant withdrawal from the Potomac"
"# FW_OC = Occoquan off-Potomac withdrawal by Fairfax Water"
"# WSSC_PA = Patuxent off-Potomac withdrawal by WSSC"
"# LW_FW = Loudoun Water purchase water to add to Fairfax Water Potomac withdrawal"
"# LW_BR = Loudoun Water Broad Run wastewater return flow"
"# Start Date = 2020-10-15"
"# Stop Date = 2020-11-28"
"# Time Zone = Eastern Standard Ttime (EST)"
"# Units = million gallons per day (mgd)"
DateTime,FW_POT,WSSC_POT,WA_GF,WA_LF,LW_POT,LW_FW,FW_OC,WSSC_PA,LW_BR
"2020-11-23 05:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 06:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 07:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 08:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 09:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 10:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 11:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 12:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 13:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 14:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 15:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 16:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 17:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 18:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 19:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 20:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 21:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 22:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-23 23:00:00",100.59,101.63,119.47,0,11.82,8.18,57.35,53.48,
"2020-11-24 00:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 01:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 02:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 03:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 04:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 05:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 06:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 07:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 08:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 09:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 10:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 11:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 12:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 13:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 14:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 15:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 16:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 17:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 18:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 19:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 20:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 21:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 22:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-24 23:00:00",98.14,96.31,115.52,0,11.84,8.18,57.35,53.48,
"2020-11-25 00:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 01:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 02:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 03:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 04:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 05:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 06:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 07:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 08:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 09:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 10:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 11:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 12:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 13:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 14:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 15:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 16:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 17:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 18:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 19:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 20:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 21:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 22:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-25 23:00:00",94.69,96.91,118.4,0,10.71,8.18,57.35,53.48,
"2020-11-26 00:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 01:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 02:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 03:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 04:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 05:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 06:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 07:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 08:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 09:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 10:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 11:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 12:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 13:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 14:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 15:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 16:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 17:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 18:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 19:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 20:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 21:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 22:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-26 23:00:00",97.91,98.55,118.63,0,11.43,8.18,57.35,53.48,
"2020-11-27 00:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 01:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 02:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 03:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 04:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 05:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 06:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 07:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 08:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 09:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 10:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 11:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 12:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 13:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 14:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 15:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 16:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 17:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 18:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 19:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 20:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 21:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 22:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
"2020-11-27 23:00:00",94.46,94.55,108.11,0,11.49,8.18,57.35,53.48,
