date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2019-07-10,3761.9700000000003,96,32,361,3052,658,124,65,174,1411,85,31,1067,39,434,16,367,52,225,155,32,147,20,NA,NA,2,26,13,9,10,4
2019-07-11,2893.9700000000003,64,31,251,2694,613,112,58,144,1070,71,21,1014,97,386,14,358,87,189,126,32,146,52,NA,NA,2,22,12,9,10,23
2019-07-12,2557.9700000000003,56,64,403,2405,588,128,67,148,1120,62,17,1070,64,451,14,361,94,201,125,48,202,66,NA,NA,2,21,12,8,8,71
2019-07-13,2249.9700000000003,41,40,250,2338,703,102,57,124,1100,58,12,1011,40,484,12,311,67,206,123,57,126,38,NA,NA,2,18,10,7,7,18
2019-07-14,2148.9700000000003,31,29,183,2509,781,93,51,106,1005,76,8,792,28,319,10,283,53,204,123,57,112,25,NA,NA,2,16,9,6,6,10
2019-07-15,1985.9700000000003,29,24,157,2136,599,88,48,95,798,61,6,647,21,241,9,266,43,202,123,57,104,17,NA,NA,1,15,9,6,5,7
2019-07-16,1585.9700000000003,28,21,141,1803,493,84,46,87,666,48,5,571,17,202,8,255,36,195,116,57,97,13,NA,NA,1,14,8,6,5,5
2019-07-17,1252.9700000000003,31,20,135,1590,451,88,48,86,591,43,4,529,21,185,9,248,35,173,109,42,94,11,NA,NA,1,15,9,8,5,5
2019-07-18,1190.9700000000003,34,29,158,1518,440,96,49,86,566,42,4,543,21,216,11,223,39,159,107,35,92,9,NA,NA,1,17,9,7,6,8
2019-07-19,1031.9700000000003,27,24,157,1459,473,84,45,83,566,41,4,538,18,193,9,209,34,143,98,29,79,8,NA,NA,1,14,8,6,5,4
2019-07-20,955.9700000000001,26,19,131,1389,417,78,42,75,540,39,3,448,14,156,8,177,28,132,94,26,73,6,NA,NA,1,13,7,6,4,3
2019-07-21,947.9700000000001,26,22,132,1336,389,76,41,70,456,38,3,386,12,132,8,171,25,132,94,26,70,5,NA,NA,1,12,7,5,4,3
2019-07-22,983.9700000000001,25,45,176,1299,437,82,61,90,420,35,2,364,11,123,8,201,56,134,95,26,94,6,NA,NA,1,16,7,6,4,2
2019-07-23,1406.9700000000003,58,41,1212,1848,610,173,272,95,406,37,2,482,12,386,9,224,57,134,95,26,158,7,NA,NA,1,29,11,8,7,3
2019-07-24,2613.9700000000003,29,37,440,1781,566,113,121,89,773,260,3,862,16,484,10,203,52,129,95,24,92,5,NA,NA,1,16,8,6,5,3
2019-07-25,1565.9700000000003,26,24,276,1716,482,100,78,82,963,169,13,633,16,291,8,185,42,127,95,23,78,4,NA,NA,1,13,7,6,4,2
2019-07-26,1453.9700000000003,25,19,198,1963,428,89,65,75,697,108,7,501,12,212,7,175,36,127,94,23,73,4,NA,NA,1,12,6,5,4,2
2019-07-27,1425.9700000000003,27,16,160,1638,400,82,59,67,549,78,4,428,10,172,6,169,31,127,94,23,69,3,NA,NA,1,11,6,5,3,2
2019-07-28,1092.9700000000003,31,15,141,1380,353,78,55,63,470,61,3,386,9,151,6,166,27,126,94,23,66,3,NA,NA,1,11,6,5,3,1
2019-07-29,821.9700000000001,23,13,128,1240,336,75,51,61,420,50,2,358,8,135,6,160,24,126,95,23,63,3,NA,NA,1,10,6,4,3,1
2019-07-30,683.9700000000001,20,12,118,1128,316,73,49,58,392,46,2,336,8,123,7,164,22,122,95,18,37,3,NA,NA,1,10,5,4,3,2
2019-07-31,563.9700000000001,19,11,109,1092,322,70,48,61,378,43,1,356,10,127,13,185,36,121,95,17,34,6,NA,NA,1,9,5,4,3,1
2019-08-01,524.9700000000001,19,15,109,1123,406,70,47,59,400,40,2,434,10,156,20,192,36,125,95,20,38,7,NA,NA,1,10,5,4,3,1
2019-08-02,549.9700000000001,19,13,103,1072,328,69,46,59,462,56,5,437,8,164,17,174,28,121,91,20,32,4,NA,NA,1,9,5,4,3,1
2019-08-03,482.97000000000014,19,11,99,1100,336,67,45,64,510,60,20,437,23,168,15,164,25,120,81,20,28,4,NA,NA,1,9,5,4,3,1
2019-08-04,723.9700000000001,116,10,105,1204,364,90,45,68,482,47,6,400,11,158,11,148,22,120,78,20,25,3,NA,NA,1,14,7,4,4,2
2019-08-05,630.9700000000001,30,9,97,1229,364,69,43,60,423,41,4,356,8,139,9,139,20,120,78,20,24,3,NA,NA,1,10,5,4,3,2
2019-08-06,843.9700000000001,42,8,91,1154,333,67,41,57,384,50,2,322,7,123,8,136,18,120,78,20,23,3,NA,NA,1,9,5,4,3,1
2019-08-07,1056.9700000000003,170,8,94,1067,325,68,41,57,375,53,2,302,7,109,7,135,19,120,78,20,24,3,NA,NA,1,15,12,9,6,1
2019-08-08,975.9700000000001,113,11,119,1047,336,65,40,53,333,40,1,286,7,104,7,133,17,120,74,20,24,2,NA,NA,1,14,8,6,6,2
2019-08-09,552.9700000000001,46,14,95,986,314,62,40,51,311,35,1,273,6,100,6,125,17,120,71,20,24,2,NA,NA,1,10,6,5,3,2
2019-08-10,431.97000000000014,33,9,81,888,279,59,38,48,294,33,1,260,5,95,6,120,16,120,71,20,22,2,NA,NA,1,9,5,4,3,2
2019-08-11,317.97000000000014,30,8,74,848,274,57,37,47,283,30,1,247,5,87,5,119,14,120,71,19,19,2,NA,NA,1,8,5,4,3,1
2019-08-12,252.97000000000014,26,9,70,812,261,57,36,47,267,29,1,240,5,83,5,116,14,120,71,18,17,2,NA,NA,1,8,5,4,3,1
2019-08-13,210.97000000000014,23,8,68,764,253,59,37,46,260,27,0,233,5,77,5,116,13,120,70,18,16,2,NA,NA,1,9,6,4,3,1
2019-08-14,210.97000000000014,24,9,111,801,270,64,48,72,265,28,1,232,5,74,5,129,27,120,71,18,106,2,NA,NA,1,12,6,5,3,4
2019-08-15,297.97000000000014,24,35,80,843,319,61,43,63,253,28,3,248,10,73,6,138,27,120,71,16,42,2,NA,NA,1,9,5,4,3,2
2019-08-16,524.9700000000001,25,61,75,885,319,58,43,55,272,28,3,269,8,79,7,136,29,120,71,15,27,2,NA,NA,1,8,5,4,3,1
2019-08-17,406.97000000000014,23,23,72,857,333,56,39,55,291,29,2,249,9,73,6,120,20,120,70,15,22,1,NA,NA,1,8,5,4,3,1
2019-08-18,359.97000000000014,22,15,68,932,386,54,36,53,270,30,2,228,6,68,6,115,17,120,70,15,20,1,NA,NA,1,8,4,4,3,1
2019-08-19,364.97000000000014,32,13,65,946,319,59,36,57,255,37,2,215,5,64,5,114,16,120,70,15,18,1,NA,NA,1,11,8,6,3,1
2019-08-20,569.9700000000001,27,20,63,826,283,55,37,52,249,37,1,215,5,67,6,114,17,120,70,15,17,1,NA,NA,1,8,5,4,3,1
2019-08-21,499.97000000000014,34,24,65,798,283,55,37,48,254,45,1,228,4,76,9,125,22,120,68,15,30,7,NA,NA,1,7,4,4,5,1
2019-08-22,392.97000000000014,61,14,60,790,283,54,36,46,265,36,1,267,4,88,11,118,19,120,59,15,25,3,NA,NA,1,9,5,5,11,1
2019-08-23,370.97000000000014,123,12,159,848,316,62,37,49,308,38,1,265,5,73,11,130,26,120,63,15,33,6,NA,NA,1,19,10,9,14,2
2019-08-24,409.97000000000014,52,13,118,963,384,69,44,55,311,40,1,288,6,88,12,150,27,211,208,15,46,5,NA,NA,1,11,6,5,5,2
2019-08-25,440.97000000000014,32,11,102,941,314,58,38,52,316,37,1,398,6,120,11,319,20,192,154,15,26,3,NA,NA,1,9,5,4,4,1
2019-08-26,370.97000000000014,30,10,80,843,308,54,35,48,468,51,1,409,5,96,9,130,17,120,63,15,21,2,NA,NA,1,8,5,4,3,1
2019-08-27,263.97000000000014,24,8,69,963,353,52,35,46,403,45,1,251,4,79,8,104,18,120,61,15,21,3,NA,NA,1,8,5,4,3,1
2019-08-28,353.97000000000014,28,9,82,1095,300,56,35,46,291,39,1,232,4,73,8,111,26,120,61,15,24,3,NA,NA,1,9,5,4,3,1
2019-08-29,535.9700000000001,29,16,100,916,291,62,40,46,267,36,1,230,5,68,7,108,22,120,61,15,23,2,NA,NA,1,10,5,5,4,2
2019-08-30,356.97000000000014,22,10,92,818,270,55,36,44,258,33,0,215,5,64,6,101,18,120,62,15,20,2,NA,NA,1,7,4,4,3,1
2019-08-31,247.97000000000014,20,8,74,750,262,51,34,42,242,31,0,203,4,60,6,97,15,120,61,15,19,2,NA,NA,1,7,4,3,3,1
2019-09-01,149.97000000000014,19,7,66,725,250,49,33,40,229,29,0,193,4,57,5,96,17,120,61,15,17,2,NA,NA,1,6,4,3,2,1
2019-09-02,118.97000000000014,21,8,65,686,247,50,32,41,221,29,0,203,4,55,5,114,32,120,61,14,17,2,NA,NA,1,7,4,3,3,1
2019-09-03,107.97000000000014,19,46,84,711,252,55,33,51,229,28,0,216,4,76,5,108,26,120,61,14,16,2,NA,NA,1,7,4,3,3,6
2019-09-04,123.97000000000014,18,18,94,781,386,53,33,44,236,26,0,219,4,70,4,100,19,120,61,14,17,2,NA,NA,1,6,4,3,2,2
2019-09-05,191.97000000000014,18,11,71,809,325,50,31,39,236,25,0,201,3,61,4,96,16,120,61,14,17,1,NA,NA,1,6,3,3,2,1
2019-09-06,205.97000000000014,17,8,61,728,274,49,31,38,221,24,0,189,3,55,4,95,15,120,61,14,17,1,NA,NA,1,5,3,3,2,1
2019-09-07,115.97000000000014,17,7,57,689,259,48,30,38,208,23,0,180,3,52,4,94,14,120,61,14,15,1,NA,NA,1,5,4,3,2,1
2019-09-08,62.97000000000014,17,6,53,650,241,46,29,37,198,23,0,175,3,49,4,93,13,120,61,14,14,1,NA,NA,1,5,3,3,2,1
2019-09-09,14.970000000000141,17,6,51,622,230,46,29,36,193,22,0,171,3,47,4,92,13,120,62,14,14,1,NA,NA,1,5,3,3,2,1
2019-09-10,-16.02999999999986,17,6,51,605,222,48,29,36,190,22,0,170,3,46,4,93,12,120,63,14,13,1,NA,NA,1,5,3,3,2,1
2019-09-11,-30.02999999999986,16,5,50,585,223,47,29,35,189,22,0,170,3,44,4,93,12,120,63,14,15,1,NA,NA,1,5,3,3,2,1
2019-09-12,-44.02999999999986,19,7,50,594,227,47,29,34,188,22,0,167,2,43,4,92,11,120,62,14,14,1,NA,NA,1,5,3,3,3,2
2019-09-13,-55.02999999999986,17,8,54,568,223,46,29,34,185,22,0,160,2,42,4,92,11,120,62,14,13,1,NA,NA,1,5,3,3,3,1
2019-09-14,-35.02999999999986,16,6,58,610,217,45,28,35,181,22,0,162,2,41,4,98,14,198,196,14,13,1,NA,NA,1,5,3,3,2,1
2019-09-15,-24.02999999999986,17,7,58,554,218,45,28,37,181,23,0,245,2,42,4,291,13,196,157,14,15,2,NA,NA,1,5,3,3,2,1
2019-09-16,-63.02999999999986,16,7,55,552,219,44,28,36,272,23,0,314,3,42,4,120,12,120,60,14,12,1,NA,NA,1,5,3,3,2,1
2019-09-17,-100.02999999999986,15,6,52,568,206,45,27,34,308,23,0,169,3,41,3,90,11,120,59,14,11,1,NA,NA,1,4,3,2,2,1
2019-09-18,-69.02999999999986,15,5,48,661,205,44,27,32,194,24,0,156,3,39,3,88,10,120,59,14,13,1,NA,NA,1,4,3,2,2,1
2019-09-19,-16.02999999999986,15,5,46,644,200,43,26,32,177,22,0,150,2,38,3,87,10,120,59,14,12,1,NA,NA,1,4,3,2,2,1
2019-09-20,11.970000000000141,15,4,44,535,195,41,26,32,170,22,0,149,2,38,3,86,10,120,59,14,13,1,NA,NA,1,4,3,2,2,1
2019-09-21,-91.02999999999986,15,4,43,524,193,41,26,32,169,22,0,149,2,37,3,86,9,120,59,14,12,1,NA,NA,1,4,3,2,2,0
2019-09-22,-114.02999999999986,15,4,42,512,195,41,26,31,171,21,0,149,2,37,3,86,9,120,59,14,12,1,NA,NA,1,4,3,2,2,0
2019-09-23,-150.02999999999986,14,4,41,526,193,41,26,33,168,21,0,148,2,37,3,85,9,120,59,14,12,1,NA,NA,1,4,3,2,2,0
2019-09-24,-139.02999999999986,14,4,40,521,190,42,26,31,165,21,0,147,2,36,3,84,9,120,59,14,12,1,NA,NA,1,4,2,2,2,0
2019-09-25,-139.02999999999986,14,3,38,512,186,41,25,30,164,20,0,145,2,34,3,84,9,120,55,14,13,1,NA,NA,1,3,2,2,2,0
2019-09-26,-133.02999999999986,14,3,38,496,179,41,25,30,162,21,0,143,2,34,3,80,9,120,55,14,13,1,NA,NA,1,3,2,2,2,0
2019-09-27,-147.02999999999986,14,3,38,487,175,40,25,29,160,20,0,139,2,34,3,80,9,120,55,14,13,1,NA,NA,1,3,2,2,2,0
2019-09-28,-158.02999999999986,14,3,37,482,174,39,24,29,157,20,0,139,2,33,3,94,8,157,55,104,12,1,NA,NA,1,3,2,2,2,0
2019-09-29,-167.02999999999986,14,3,37,476,174,38,24,27,156,20,0,204,2,33,4,146,8,120,55,13,14,1,NA,NA,1,4,2,2,2,1
2019-09-30,-178.02999999999986,15,3,41,498,178,39,25,29,217,21,0,160,2,37,8,88,10,120,55,13,17,3,NA,NA,1,4,3,2,2,1
2019-10-01,-116.02999999999986,16,4,38,512,199,41,25,31,190,21,0,170,2,39,4,96,10,120,62,13,21,3,NA,NA,1,5,3,3,3,2
2019-10-02,-125.02999999999986,15,5,38,624,238,39,24,31,185,22,0,165,2,41,4,94,11,120,66,13,17,2,NA,NA,1,4,3,2,3,1
2019-10-03,-83.02999999999986,14,4,38,591,203,38,24,30,188,27,0,169,3,39,3,95,10,120,61,13,15,1,NA,NA,1,4,2,2,3,1
2019-10-04,-58.02999999999986,14,4,36,535,188,37,23,30,191,24,0,160,2,37,2,87,9,120,57,13,15,1,NA,NA,1,4,2,2,3,0
2019-10-05,-136.02999999999986,16,5,34,524,199,37,22,30,181,22,0,147,2,35,2,81,9,120,54,13,14,1,NA,NA,1,3,2,2,3,0
2019-10-06,-133.02999999999986,16,5,37,529,181,37,23,30,171,22,0,141,2,33,2,79,8,120,54,13,13,1,NA,NA,1,4,2,2,3,0
2019-10-07,-142.02999999999986,16,6,42,532,168,43,26,32,171,24,0,148,2,35,4,85,10,120,54,13,18,1,NA,NA,1,4,3,3,3,0
2019-10-08,-130.02999999999986,16,7,60,571,186,56,36,57,189,28,0,178,4,45,6,100,13,120,53,13,43,4,NA,NA,1,4,3,3,3,0
2019-10-09,-97.02999999999986,17,7,64,619,198,47,33,50,203,27,0,192,4,61,6,93,14,120,53,14,32,2,NA,NA,1,4,3,3,3,0
2019-10-10,-49.02999999999986,16,6,66,647,195,41,30,40,215,30,0,201,4,84,6,87,12,120,53,15,21,2,NA,NA,1,4,2,3,3,1
2019-10-11,-30.02999999999986,15,6,55,619,199,42,26,36,232,36,0,225,3,87,5,84,10,120,50,15,17,1,NA,NA,1,4,2,3,3,1
2019-10-12,-58.02999999999986,16,6,49,627,197,41,25,35,255,35,0,205,3,69,5,80,10,120,49,15,16,1,NA,NA,1,4,2,3,3,1
2019-10-13,-55.02999999999986,16,6,45,613,193,41,24,34,235,31,0,182,2,58,4,77,9,120,49,15,15,1,NA,NA,1,4,2,3,3,1
2019-10-14,-83.02999999999986,15,6,43,652,189,40,24,33,211,27,0,169,2,52,4,77,9,120,48,15,14,1,NA,NA,1,4,2,3,3,1
2019-10-15,-60.02999999999986,13,5,41,633,188,38,24,32,195,26,0,161,2,48,4,76,9,120,48,15,13,1,NA,NA,1,4,2,3,3,0
2019-10-16,76.97000000000014,44,8,55,571,192,42,27,35,192,25,0,160,2,46,4,79,10,120,48,15,15,1,NA,NA,1,7,6,7,7,3
2019-10-17,174.97000000000014,35,16,81,560,193,55,31,50,187,26,0,165,3,46,4,82,10,120,48,15,22,2,NA,NA,1,10,5,4,4,5
2019-10-18,42.97000000000014,19,10,90,563,191,46,28,46,188,26,0,162,3,47,4,79,10,120,48,15,29,3,NA,NA,1,5,3,3,3,1
2019-10-19,17.97000000000014,16,7,66,563,190,40,25,39,187,25,0,158,3,46,4,79,11,120,48,15,21,2,NA,NA,1,4,3,2,2,1
2019-10-20,174.97000000000014,29,11,61,549,206,39,26,38,188,27,0,162,3,50,5,81,11,120,48,24,19,2,NA,NA,1,5,4,4,8,13
2019-10-21,205.97000000000014,29,12,61,602,217,41,27,41,192,28,0,176,3,56,6,94,11,120,48,30,21,1,NA,NA,1,6,4,4,6,11
2019-10-22,95.97000000000014,25,12,71,622,221,44,33,41,208,29,0,200,4,65,8,111,19,120,49,30,29,3,NA,NA,1,6,4,4,6,4
2019-10-23,165.97000000000014,32,17,78,652,275,53,46,58,235,32,1,264,5,90,10,143,30,120,48,27,71,7,NA,NA,1,8,5,5,6,6
2019-10-24,115.97000000000014,20,14,85,818,347,47,34,56,297,32,1,300,7,128,10,107,19,120,48,23,32,3,NA,NA,1,5,3,3,3,3
2019-10-25,221.97000000000014,18,14,74,781,288,43,29,50,328,40,1,302,5,127,8,94,14,120,48,17,24,2,NA,NA,1,5,3,3,3,2
2019-10-26,221.97000000000014,18,10,62,787,261,41,27,43,339,43,1,259,4,96,7,85,12,120,48,14,21,2,NA,NA,1,5,3,3,3,2
2019-10-27,529.9700000000001,87,26,227,868,263,56,45,81,308,41,1,256,5,88,13,140,42,120,49,15,75,14,NA,NA,1,24,16,15,18,45
2019-10-28,807.9700000000001,52,46,524,963,261,67,50,174,311,41,4,361,18,89,14,156,42,120,48,14,71,8,NA,NA,1,12,7,6,7,15
2019-10-29,919.9700000000001,29,24,181,NA,258,50,35,105,400,39,6,300,9,90,12,106,23,120,48,14,35,5,NA,NA,1,7,4,4,4,6
2019-10-30,605.9700000000001,25,15,118,977,256,45,32,72,339,46,3,263,6,100,10,97,20,120,48,14,28,4,NA,NA,1,6,4,4,3,4
2019-10-31,723.9700000000001,151,41,294,1070,316,65,56,132,350,55,6,308,10,104,17,128,37,120,49,15,40,10,NA,NA,1,71,46,46,26,34
2019-11-01,4377.97,543,342,2694,1590,367,165,97,526,602,83,46,748,53,330,48,196,73,120,49,16,159,19,NA,NA,1,155,161,121,87,155
2019-11-02,3901.9700000000003,112,76,613,1988,392,90,62,297,994,163,18,826,23,445,30,140,41,120,49,17,60,9,NA,NA,2,18,11,10,11,34
2019-11-03,2131.9700000000003,60,43,286,2178,602,64,40,171,949,127,9,636,12,286,20,115,31,120,49,17,41,6,NA,NA,1,13,8,7,7,17
2019-11-04,1929.9700000000003,36,30,202,2223,644,57,34,126,669,83,6,470,8,203,15,104,25,120,49,17,32,5,NA,NA,1,11,6,6,5,11
2019-11-05,1683.9700000000003,29,24,162,1725,507,52,32,104,512,65,4,381,7,161,12,99,22,120,48,17,29,4,NA,NA,1,10,6,5,5,9
2019-11-06,1162.9700000000003,27,20,141,1403,426,50,29,87,423,52,3,325,6,136,10,94,19,120,48,17,27,3,NA,NA,1,9,5,5,4,7
2019-11-07,860.9700000000001,25,18,126,1201,381,49,NA,79,372,45,3,294,5,119,9,92,18,120,48,16,25,3,NA,NA,1,9,5,5,4,6
2019-11-08,669.9700000000001,25,18,120,1095,347,52,28,84,336,41,3,271,5,107,8,91,17,120,48,16,29,3,NA,NA,1,9,5,5,4,7
2019-11-09,541.9700000000001,23,16,119,997,316,51,27,76,308,38,2,253,4,97,7,88,17,120,48,16,29,3,NA,NA,1,8,5,5,4,5
2019-11-10,443.97000000000014,22,16,110,918,300,48,26,70,288,35,2,241,4,92,7,87,15,120,56,16,25,2,NA,NA,1,8,5,5,4,4
2019-11-11,361.97000000000014,22,15,101,860,286,46,26,65,275,33,2,234,4,87,7,95,15,120,63,16,24,2,NA,NA,1,7,4,4,4,4
2019-11-12,345.97000000000014,23,15,97,829,276,46,26,63,267,32,2,239,4,81,6,101,14,120,53,16,24,2,NA,NA,1,8,5,5,4,5
2019-11-13,289.97000000000014,22,15,94,790,264,45,25,60,268,31,2,230,4,77,6,89,15,120,48,16,26,2,NA,NA,1,7,4,4,4,4
2019-11-14,252.97000000000014,21,14,90,773,258,44,25,57,258,30,2,211,3,74,6,83,15,120,48,16,23,NA,NA,NA,1,7,4,4,4,4
2019-11-15,221.97000000000014,20,13,85,764,252,43,25,54,239,29,1,206,3,71,6,83,14,120,48,16,24,2,NA,NA,1,7,4,4,4,3
2019-11-16,213.97000000000014,20,13,82,736,249,42,25,52,234,29,1,202,3,69,4,82,14,120,48,16,22,2,NA,NA,1,7,4,4,4,3
2019-11-17,171.97000000000014,20,13,78,683,237,41,24,50,229,28,1,198,3,66,4,82,14,120,48,16,22,2,NA,NA,1,6,4,4,4,3
2019-11-18,121.97000000000014,19,12,76,697,233,41,24,49,225,27,1,198,3,66,5,82,13,120,48,16,21,2,NA,NA,1,7,4,4,4,3
2019-11-19,143.97000000000014,21,13,76,700,243,43,24,48,226,27,1,198,3,64,5,82,12,120,47,16,21,2,NA,NA,1,7,4,4,4,4
2019-11-20,140.97000000000014,20,13,76,686,242,43,24,47,224,27,1,192,3,62,5,81,12,120,47,16,23,2,NA,NA,1,6,4,4,4,4
2019-11-21,115.97000000000014,20,13,75,675,236,41,23,45,219,27,1,189,3,62,5,81,12,120,47,16,21,2,NA,NA,1,6,4,4,4,4
2019-11-22,121.97000000000014,21,13,73,675,233,40,23,44,NA,27,1,187,3,61,5,81,12,120,47,16,19,2,NA,NA,1,6,4,4,4,4
2019-11-23,129.97000000000014,21,13,70,652,230,39,23,43,214,27,1,184,3,60,5,81,12,120,47,16,19,2,NA,NA,1,6,4,4,4,6
2019-11-24,563.9700000000001,109,31,117,697,241,49,25,51,218,28,1,191,3,60,5,85,14,120,47,16,23,2,NA,NA,1,15,15,16,23,72
2019-11-25,387.97000000000014,47,35,372,742,242,54,26,67,221,27,1,192,4,60,5,86,17,120,47,15,32,2,NA,NA,1,10,7,7,8,31
2019-11-26,513.9700000000001,32,25,198,742,248,50,25,68,221,27,1,192,4,60,5,84,16,120,47,14,27,2,NA,NA,1,8,6,6,6,18
2019-11-27,387.97000000000014,28,20,146,717,257,46,24,59,221,27,1,190,4,61,5,82,15,120,47,13,26,2,NA,NA,NA,8,5,5,5,14
2019-11-28,NA,27,17,122,678,250,42,23,53,214,27,1,188,4,61,5,77,14,120,47,12,25,2,NA,NA,NA,7,5,5,4,11
2019-11-29,322.97000000000014,23,16,107,675,234,40,22,49,216,26,1,176,3,58,5,76,13,120,47,12,23,2,NA,NA,1,7,5,4,4,8
2019-11-30,263.97000000000014,23,14,97,661,224,40,22,48,205,25,1,171,3,54,5,77,13,-999.9,47,12,22,2,NA,NA,1,7,5,4,4,7
2019-12-01,311.97000000000014,33,17,128,686,234,42,24,50,208,26,1,176,3,58,6,85,17,120,47,12,32,3,NA,NA,1,12,7,8,6,10
2019-12-02,266.97000000000014,34,38,498,736,246,46,34,84,219,27,4,216,6,64,8,113,36,120,47,12,137,11,NA,NA,1,13,8,7,6,19
